low,37,50.05,adj.低的，低廉的
foreign,36,50.12,adj.外国的，对外的
through,35,50.19,prep.通过，借助
might,35,50.25,v.或许，可以
country,35,50.32,n.国家，乡间，故乡
said,35,50.38,adj.上述的，该
spending,35,50.45
recent,35,50.51,adj.近来的，新近的
university,35,50.58,n.大学
global,34,50.64,adj.全世界的，总的
brazils,34,50.7
forces,34,50.77
end,34,50.83,n.结尾
how,34,50.89,adv.如何，多么，怎样
hard,33,50.96,adj.硬的
months,33,51.02
americas,33,51.08
middle,33,51.14,n.当中
oil,33,51.2,n.油，石油
europe,32,51.26,n.欧洲
market,32,51.32,n.市场，销路
likely,31,51.38,adj.可信的adv.很可能
cost,31,51.44,n.成本，费用
interest,31,51.49,n.兴趣，利息，利益
income,31,51.55,n.收入，所得
history,31,51.61,n.历史
gdp,31,51.67
companies,31,51.72
work,31,51.78,n.劳动，工作，作品
rather,31,51.84,adv.相当，颇，宁愿
term,30,51.9,n.期限，学期，术语
often,30,51.95,adv.经常，常常
five,30,52.01,num.五
without,30,52.06,prep.没有，在...外部
does,30,52.12
little,30,52.17,adj.小的，一点，少的
republican,30,52.23,"n.,adj.共和(派)的"
bank,30,52.29,n.岸，银行
few,30,52.34,adj.少的
known,30,52.4
brazil,30,52.45,n.巴西
same,30,52.51,adj.同样的
help,30,52.57,"v.,n.帮助，有助于"
supply,29,52.62,v.供应，供给
christians,29,52.67
during,29,52.73,prep.在...期间
every,29,52.78,adj.每个，所有的
system,29,52.84,n.系统，体制，制度
national,29,52.89,adj.民族的，国家的
right,28,52.94,adj.正确的，右的
rich,28,52.99,adj.富的，富饶的
according,28,53.05,adj.按照，据...说
law,28,53.1,n.法律，定律
any,28,53.15,adj.任何，一些
european,28,53.2,"n.,adj.欧洲人(的)"
put,28,53.25,v.放置，估价，表达
chinas,28,53.31
left,28,53.36,adj.左的
russian,27,53.41,"n.,adj.俄国(人)的"
whose,27,53.46,pron.谁的
debt,27,53.51,n.债，债务
school,27,53.56,n.学校，上学，学系
side,27,53.61,n.边，面，侧面，一方
among,27,53.66,prep.在...之中
investors,27,53.71
great,26,53.76,adj.大的，伟大的
women,26,53.81
making,26,53.86
get,26,53.9,v.获得，记住，到达
you,26,53.95,pron.你，你们
plans,26,54.0
firm,26,54.05,adj.坚固的
free,26,54.1,adj.自由的，空闲的
power,26,54.15,n.力，动力，权力
leaders,26,54.19
already,26,54.24
good,26,54.29,adj.好的，善良的
better,26,54.34,adj.更好的
el,26,54.39
trump,25,54.43
japan,25,54.48,n.日本
him,25,54.53,pron.他(宾格)
own,25,54.57,adj.自己的
russia,25,54.62,n.俄罗斯，俄语
pay,25,54.67,v.支付
part,25,54.71,n.部分，零件，角色
old,25,54.76,adj.老的，...岁的
take,25,54.81,v.拿，带，吃，乘
trade,25,54.85,n.贸易，交换
minister,25,54.9,n.教士，部长，大臣
election,25,54.95,n.选举
best,24,54.99,adj.最好的
set,24,55.04,v.放，指定
while,24,55.08,n.一会儿
emerging,24,55.13
policy,24,55.17,n.政策，方针，保险单
western,24,55.21,adj.西的，西方的
visa,24,55.26,n.签证
britain,24,55.3,n.不列颠，英国
cuts,24,55.35
politics,24,55.39,n.政治学，政治活动
across,24,55.44,prep.横越
visas,24,55.48
plan,24,55.53,"n.计划,平面图"
whether,24,55.57,conj.是否，还是...
money,23,55.61,n.金钱，货币，财富
higher,23,55.66
demand,23,55.7,"v.,n.要求，需求"
last,23,55.74,adj.最后的
need,23,55.79,n.需要，贫困
future,23,55.83,n.将来，前途
keep,23,55.87,v.保持，保留，防止
found,22,55.91,v.创办，使有根据
children,22,55.95
india,22,55.99,n.印度
start,22,56.04,v.开始，着手，发动
late,22,56.08,adj.迟到的，晚的
north,22,56.12,n.北，北方
different,22,56.16,adj.不同的，各种
nearly,22,56.2,adv.几乎，差不多
why,22,56.24,adv.为什么
financial,22,56.28,adj.金融的，财政的
say,22,56.32,v.说
congress,22,56.36,n.(代表)大会，国会
home,22,56.4,n.家，故乡
think,21,56.44,v.想，相信，认为
used,21,56.48
go,21,56.52,v.去，进行，打算
second,21,56.56,num.第二
security,21,56.6,n.安全，有价证券
towards,21,56.64
group,21,56.68,n.群，组，团体
increased,21,56.72
rights,21,56.76
means,21,56.8,n.手段，财力
countrys,21,56.83
united,21,56.87,states
early,21,56.91,adj.早的，初期的
day,21,56.95,n.一天，白天
recently,21,56.99,adv.近来，最近
once,21,57.03,adv.一度，一次
use,20,57.07,v.使用
half,20,57.1,n.一半
policies,20,57.14
price,20,57.18,n.价格，代价
sex,20,57.22,n.性，性别
reform,20,57.25,"v.,n.改革，改造"
i,20,57.29,.我
cut,20,57.33,v.割，切，削减，切断
risk,20,57.36,"n.,v.冒险，风险"
army,20,57.4,n.军队，陆军
company,20,57.44,n.公司，同伴
crisis,20,57.48,n.危险，危险期
including,20,57.51
human,20,57.55,adj.人的，人类的
decade,20,57.59,n.十年
very,20,57.63,adv.很，非常
today,20,57.66,"adv.今天,现在"
lower,20,57.7,v.降低，减弱
however,20,57.74,adv.可是，然而
city,19,57.77,n.城市
top,19,57.81,n.顶，盖子
possible,19,57.84,adj.可能的
internet,19,57.88
place,19,57.91,n.地方，位置
finance,19,57.95,n.金融
called,19,57.98
northern,19,58.02,adj.北方的，北部的
each,19,58.06,"adj.,adv.名，每个"
relations,19,58.09
number,19,58.13,n.数字，若干，号码
want,19,58.16,v.想要，通辑
lost,19,58.2,adj.失去的
christmas,19,58.23,n.圣诞节
week,19,58.27,n.星期，周，工作周
did,18,58.3
biggest,18,58.33
christian,18,58.37,adj.基督教的n.基督徒
short,18,58.4,adj.短的，矮的
problem,18,58.44,n.课题，难题，问题
boost,18,58.47,v.抬高，促进
third,18,58.5,num.第三，三分之一
research,18,58.54,"v.,n.调查，研究"
groups,18,58.57
fall,18,58.6,v.落下，跌倒
budget,18,58.64,n.预算
change,18,58.67,n.变化，零钱
points,18,58.7
international,18,58.74,adj.国际的
rousseff,18,58.77
we,18,58.8,pron.我们
single,18,58.84,adj.单个的，单身的
house,18,58.87,n.房子，剧场，家
economies,18,58.9
although,18,58.94,conj.虽然
deal,18,58.97,v.处理，交易
former,17,59.0,adj.以前的，前者
led,17,59.03
opposition,17,59.07,n.敌对，反抗
todays,17,59.1
itself,17,59.13,pron.它自己
times,17,59.16
support,17,59.19,v.支持，资助，支援
ones,17,59.22
corporate,17,59.26,n.有限公司
decades,17,59.29
near,17,59.32,adv.近
economics,17,59.35,n.经济学
media,17,59.38
things,17,59.41
later,17,59.45,adv.更晚，以后，过后
others,17,59.48
fell,17,59.51,v.砍到
run,17,59.54,v.跑，竞选，行驶
real,17,59.57,adj.真的，纯粹的
britains,17,59.6
front,17,59.64,n.正面，前线
music,17,59.67,n.音乐，乐曲
travellers,17,59.7
hope,16,59.73,"v.,n.希望，愿望"
whaling,16,59.76,n.捕鲸(业)
elections,16,59.79
themselves,16,59.82,pron.他们、它们自己
came,16,59.85
expected,16,59.88
core,16,59.91,n.核，核心
members,16,59.94
nobel,16,59.97
despite,16,60.0,prep.不管，任凭
places,16,60.03
fiscal,16,60.06
enough,16,60.09,"adj.,adv.足够(的)"
indian,16,60.12,"adj.,n.印度人(的)"
become,16,60.15,v.变成
became,16,60.18
americans,16,60.21
building,16,60.24,n.建筑物，大楼
given,16,60.27
strong,16,60.3,adj.强壮的，强烈的
air,16,60.33,n.空气，气派
further,16,60.35,adv.更远，进一步
health,16,60.38,n.健康(状况)
four,16,60.41,num.四
officials,16,60.44
days,16,60.47
exchange,16,60.5,v.交换，兑换
xi,16,60.53
german,16,60.56,adj.德国的
held,16,60.59
travel,16,60.62,v.旅行，传导
centre,16,60.65
ever,16,60.68,adv.曾经，总是，究竟
century,16,60.71,n.世纪
several,15,60.74,adj.几个
remain,15,60.77,n.依旧的，剩余，逗留
large,15,60.8,adj.大的，巨大的
federal,15,60.82,adj.联邦的
perhaps,15,60.85,adv.也许，多半
away,15,60.88,adv.去，远离，在远处
technology,15,60.91,n.技术，工艺
jobs,15,60.94
population,15,60.96,n.人口
seems,15,60.99
force,15,61.02,n.力，力量
reason,15,61.05,n.原因，理由
november,15,61.08,n.十一月
office,15,61.1,n.办公室，事务所
ago,15,61.13,adv....以前
services,15,61.16
deep,15,61.19,adj.深的，深远的
pressure,15,61.21,n.压力，繁忙，紧迫
bush,15,61.24,n.灌木
fast,15,61.27,adj.快的
almost,15,61.3,adv.几乎，差不多
commodity,15,61.33,n.商品
banks,15,61.35
based,15,61.38
water,15,61.41,n.水
non,15,61.44
students,15,61.47
until,14,61.49,"prep.,conj.到...为止"
buchanan,14,61.52
control,14,61.54,"v.,n.控制，管理"
began,14,61.57
went,14,61.6
probably,14,61.62,adv.或许，大概
ten,14,61.65,num.十
bring,14,61.67,v.拿来，带来
csr,14,61.7
action,14,61.73,n.行为，行动
co,14,61.75
doors,14,61.78
ukraine,14,61.81
africa,14,61.83,n.非洲
anti,14,61.86
court,14,61.88,n.法庭，宫廷，球场
southern,14,61.91,adj.南的，南方的
classical,14,61.94,adj.经典的，古典的
general,14,61.96,adj.一般的，总的
germany,14,61.99,n.德国
worlds,14,62.01
small,14,62.04,adj.小的，不重要的
dollar,14,62.07,n.元，美元
institute,14,62.09,n.(专科)学院
military,14,62.12,adj.军事的，好斗的
come,14,62.14,v.来到，出现，发生
politicians,14,62.17
longer,14,62.2
iraq,14,62.22
terms,14,62.25
parties,14,62.27
justice,14,62.3,n.公正，正直
poor,14,62.33,adj.穷的，差的
evidence,14,62.35,n.证据，迹象
elsewhere,14,62.38,adv.在别处
democratic,14,62.4,adj.民主的
thus,14,62.43,adv.如此，这样，因而
west,14,62.46,n.西方
family,13,62.48,n.家庭，家属
argue,13,62.51,v.争论，辩论
men,13,62.53
majority,13,62.55,n.多数，过半数
done,13,62.58
fact,13,62.6,n.事实，真相
close,13,62.63,down
rise,13,62.65,v.起立，晋级，增长
below,13,62.67,"adj.,prep.在...下面"
whole,13,62.7,adj.全部的
seen,13,62.72
saudi,13,62.75
largest,13,62.77
private,13,62.8,adj.私人的，秘密的
provide,13,62.82,v.供给，提供，准备
fed,13,62.84
candidates,13,62.87
officers,13,62.89
look,13,62.92,v.看，看上去
border,13,62.94,n.国界，边境
official,13,62.96,n.官员
rule,13,62.99,n.法规，常规，统治
union,13,63.01,n.联合，联盟，联合会
looks,13,63.04
online,13,63.06
region,13,63.09,n.地区，地域，地带
corruption,13,63.11,n.腐败，腐化
york,13,63.13
victory,13,63.16,n.胜利
korea,13,63.18
especially,13,63.21,adv.特别地，专门地
efforts,13,63.23
labour,13,63.26
main,13,63.28,adj.主要的
show,13,63.3,v.显示，表明
your,13,63.33,pron.你的，你们的
programme,13,63.35
businesses,13,63.38
calls,13,63.4
chance,13,63.42,n.机会，可能性
reforms,13,63.45
share,13,63.47,n.份，股份
asian,13,63.5,adj.亚洲的
view,13,63.52,n.视域，景色，见解
report,12,63.54,v.报告，报导，报道
average,12,63.57,adj.平均的
coalition,12,63.59
asia,12,63.61,n.亚洲
point,12,63.63,n.尖，点，分
cause,12,63.66,n.原因，理由，事业
prediction,12,63.68,n.预言，预报
give,12,63.7
regional,12,63.72,adj.地区的，区域的
industry,12,63.75,n.工业，产业，勤奋
particularly,12,63.77,adv.特别地
eventually,12,63.79,adv.最终，终于
form,12,63.81,n.形状，类型，表格
chart,12,63.83,n.图表
funding,12,63.86
sea,12,63.88,n.海，海洋
face,12,63.9,n.脸，正面
engine,12,63.92,n.发动机，火车头
road,12,63.95,n.道路，路
value,12,63.97,n.价值
zero,12,63.99,n.零，零度
seem,12,64.01,v.好象，似乎
growing,12,64.04
eastern,12,64.06,adj.东的，朝东的
data,12,64.08,n.(复数)资料，数据
agency,12,64.1,n.代理，代理处
age,12,64.12,n.年龄，时代
job,12,64.15,n.工作，活儿，差使
failed,12,64.17
parts,12,64.19
campaign,12,64.21,n.战役，运动
industries,12,64.24
bedford,12,64.26
species,12,64.28,n.物种，种类
raised,12,64.3
remains,12,64.33,n.剩余，遗迹，遗体
education,12,64.35,n.教育，训练
credit,12,64.37,n.信誉，信用
bill,12,64.39,n.帐单，议案，钞票
instead,12,64.42,adv.代替，而是
comes,12,64.44
leader,12,64.46,n.领导，领袖
citizens,12,64.48
reckons,12,64.5
saw,12,64.53,"v.,n.锯"
neighbours,12,64.55
speed,12,64.57,n.速度
six,12,64.59,num.六
cruise,12,64.62,v.巡游，巡航
film,12,64.64,n.胶片，电影，薄膜
problems,12,64.66
reduce,12,64.68,v.减少，贬为
potential,12,64.71,adj.潜在的
development,12,64.73,n.进展，发展
something,12,64.75,pron.某事，某物
jet,12,64.77,v.喷射
either,12,64.8,adj.二者之一
energy,12,64.82,n.精力，活力，能量
russias,12,64.84
wants,12,64.86
took,12,64.88
tend,12,64.91,v.趋向，照料，投标
important,11,64.93,adj.重要的，重大的
pupils,11,64.95
sometimes,11,64.97,adv.有时，不时
lead,11,64.99,v.引导，领先，率领
arts,11,65.01
software,11,65.03,n.软件
pacific,11,65.05,n.太平洋
thailands,11,65.07
increase,11,65.09,"v.,n.增加，增长"
betting,11,65.11
always,11,65.13,adv.总是，始终
agencies,11,65.15
suggests,11,65.17
example,11,65.19,n.例子，榜样
salvador,11,65.21
refugees,11,65.23
strategy,11,65.25,n.战略，策略，计谋
floods,11,65.28
thanks,11,65.3,n.感谢
taking,11,65.32
helped,11,65.34
above,11,65.36,prep.在...之上，高于
turn,11,65.38,v.转向，旋转
levy,11,65.4,v.征税
mountains,11,65.42
damage,11,65.44,"v.,n.损害，破坏"
managers,11,65.46
abroad,11,65.48,adv.国外，海外
soldiers,11,65.5
capacity,11,65.52,n.容量，容积，资格
fallen,11,65.54
line,11,65.56,n.行，线条，界线
full,11,65.58,adj.满的，完全的
widely,11,65.6,adv.广泛地，非常
science,11,65.62,n.科学，学科
workers,11,65.64
let,11,65.66,v.让，使
must,11,65.68,v.必须，准是
black,11,65.71,adj.黑的
donald,11,65.73
sort,11,65.75,n.种类
prime,11,65.77,adj.首要的，第一的
integration,11,65.79,n.结合，整体
conservative,11,65.81,adj.保守的，稳健的
standard,11,65.83,n.标准
young,11,65.85,adj.年轻的
within,11,65.87,"prep.,adv.在...内"
service,11,65.89,n.服务，公共设施
really,11,65.91,adv.真正地，果然
open,11,65.93,adj.开的
won,11,65.95
paid,11,65.97
battle,11,65.99,n.战斗，战役
backed,11,66.01
earners,11,66.03
amnesty,11,66.05
vietnam,11,66.07
tech,11,66.09
allowed,11,66.11
faces,11,66.14
indicators,11,66.16
talks,11,66.18
church,11,66.2,n.教堂
prize,11,66.22,n.奖品，奖赏
iraqi,10,66.24
white,10,66.25,adj.白的
tank,10,66.27,n.油箱，水箱，坦克
larger,10,66.29
migrants,10,66.31
race,10,66.33,n.种族，竞赛
vote,10,66.35,n.投票(权)，得票数
legal,10,66.37,adj.合法的，法律的
running,10,66.38,adj.连续的
language,10,66.4,n.语言
presidential,10,66.42,adj.总统的
england,10,66.44,n.英格兰，英国
going,10,66.46
falling,10,66.48
pratt,10,66.5
gives,10,66.52
gearbox,10,66.53
index,10,66.55,n.索引，标志，指数
peace,10,66.57,n.和平，平静，和约
street,10,66.59,n.大街
encryption,10,66.61
staff,10,66.63,n.工作人员，棒子
founded,10,66.65
wing,10,66.66,n.翅膀，翼，派别
proposed,10,66.68
worry,10,66.7,"v.,v.烦恼，担心"
muslims,10,66.72
monetary,10,66.74,adj.货币的，金融的
land,10,66.76,n.陆地，土地
japanese,10,66.78,"n.,adj.日本人(的)"
together,10,66.79,adv.共同，一起，同时
independence,10,66.81,n.独立，自主
post,10,66.83,n.柱，职位
soon,10,66.85,adv.不久，很快，早
person,10,66.87,n.人，人称，身体
makes,10,66.89
defence,10,66.91,n.保卫，防御
latin,10,66.92,"n.,adj.拉丁语(的)"
seven,10,66.94,num.七
profits,10,66.96
conditions,10,66.98
gst,10,67.0
mozote,10,67.02
death,10,67.04,n.死，死亡
recession,10,67.06,n.衰退
similar,10,67.07,adj.类似的，相象的
success,10,67.09,n.成功
cannot,10,67.11
currency,10,67.13,n.通货，货币
rising,10,67.15
needs,10,67.17
find,10,67.19,v.寻找，找到，发现
per,10,67.2,prep.每，由，按照
father,10,67.22,n.父亲，神父，始祖
status,10,67.24,n.形势，身分
decision,10,67.26,n.决定，决议
letters,10,67.28
discovery,10,67.3,n.发现，发现物
syria,10,67.32
revolution,10,67.33,n.革命，变革
agreement,10,67.35,n.一致，协议
highest,10,67.37
borrowing,10,67.39
economists,10,67.41
gas,10,67.43,n.气体，煤气，汽油
fuel,10,67.45,n.燃料
turbofan,10,67.46
question,10,67.48,n.问题，疑问
arabia,10,67.5
return,10,67.52,v.回归，归还
announced,10,67.54
rules,10,67.56
engines,10,67.58
communist,10,67.6,n.共产主义者
care,10,67.61,n.注意，小心
encourage,10,67.63,v.鼓舞，鼓励，助长
economist,10,67.65
fund,10,67.67,n.基金，资金，蕴藏
overall,9,67.69,adj.总的，全面的
pis,9,67.7
commodities,9,67.72
challenge,9,67.74,"n.,v.挑战，质问"
hold,9,67.75,v.握住，容纳
focus,9,67.77,n.焦点，中心
course,9,67.79,n.过程，路线，课程
created,9,67.8
weibo,9,67.82
numbers,9,67.84
everyone,9,67.85,pron.人人，每人
september,9,67.87,n.九月
explorer,9,67.89,n.勘探者，探险家
key,9,67.9,n.钥匙，关键，答案
ethnic,9,67.92
ethiopia,9,67.94
refugee,9,67.95,n.难民
immigrants,9,67.97
picture,9,67.99,n.图片，画，照片
meet,9,68.0,v.遇到，会见，迎接
soviet,9,68.02
student,9,68.04,n.学生，研究人员
accounting,9,68.05,n.会计学
icahn,9,68.07
brought,9,68.09
intelligence,9,68.11,n.智慧，情报
latest,9,68.12
result,9,68.14,n.结果，效果，后果
promise,9,68.16,v.允诺，预示
seeking,9,68.17
published,9,68.19
account,9,68.21,n.账目
role,9,68.22,n.角色，作用
operation,9,68.24,n.操作，生效，手术
considered,9,68.26
process,9,68.27,n.程序，过程
try,9,68.29,v.尝试，审讯
whatever,9,68.31,pron.无论什么
benefits,9,68.32
giving,9,68.34
planning,9,68.36
forced,9,68.37
raising,9,68.39
becoming,9,68.41
violence,9,68.42,n.猛烈，暴力，暴行
fresh,9,68.44,adj.新鲜的，崭新的
goods,9,68.46,n.货物，商品
turned,9,68.47
regions,9,68.49
bigger,9,68.51
having,9,68.52
grew,9,68.54
crew,9,68.56,n.(飞机等的)全体人员
insurers,9,68.57
instance,9,68.59,n.例子
applicants,9,68.61
constitutional,9,68.62
religious,9,68.64,adj.宗教的，信教的
schools,9,68.66
judges,9,68.67
mobile,9,68.69,adj.机动的，流动的
therefore,9,68.71,adv.因而，所以
worth,9,68.73,n.价值
fewer,9,68.74
aircraft,9,68.76,n.航空器
spanish,9,68.78,"adj.,n.西班牙人(的)"
serious,9,68.79,adj.慎重的，严重的
al,9,68.81
meanwhile,9,68.83,"adv.,n.在这期间"
taken,9,68.84
revenues,9,68.86
needed,9,68.88
council,9,68.89,n.理事会，委员会
budgets,9,68.91
brazilian,9,68.93,"adj.,n.巴西的(人)"
peoples,9,68.94
working,9,68.96
chief,9,68.98,adj.首席的，首要的
moderate,9,68.99,adj.适度的
carry,9,69.01,v.搬运，携带
boom,9,69.03,v.隆隆响，兴旺，繁荣
partys,9,69.04
lay,9,69.06,v.放，安排，打基础
easier,9,69.08
disaster,9,69.09,n.自然灾害，祸患
idea,9,69.11,n.思想，主意，打算
raise,9,69.13,v.举起，提高，唤起
attempt,9,69.14,"v.,n.尝试，企图"
fight,9,69.16,v.打仗，战斗，作斗争
geared,9,69.18
ocean,9,69.19,n.海洋，大洋
launched,9,69.21
proportion,9,69.23,n.比例，部分
constitution,9,69.24,n.宪法，章程
move,9,69.26,v.移动，推动，搬家
leading,9,69.28,adj.领先的，一流的
offer,9,69.29,"v.,n.提供，报盘"
trumps,9,69.31
de,9,69.33
measures,9,69.35
republicans,9,69.36
record,9,69.38,v.记录，录音
information,9,69.4,n.通知，情报，资料
europes,8,69.41
trillion,8,69.43
site,8,69.44,n.场所，场地
usually,8,69.45,adv.通常，平常
pro,8,69.47
thousands,8,69.48
hong,8,69.5
buddhist,8,69.51,n.佛教徒
self,8,69.53,n.自己，自身，品质
man,8,69.54,n.人，男人，人类
october,8,69.56,n.十月
ruling,8,69.57,adj.统治的
thought,8,69.59,n.想法，思想，关怀
trap,8,69.6,n.陷井，圈套
leadership,8,69.62,n.领导
lack,8,69.63,"v.,n.缺少"
case,8,69.65,n.事实，案例，箱子
contrast,8,69.66,"n.,v.对照，对比"
victims,8,69.68
press,8,69.69,v.压，榨，按
purepower,8,69.71
spent,8,69.72
getting,8,69.74
france,8,69.75,n.法国
percentage,8,69.77,n.百分率
rousseffs,8,69.78
agree,8,69.8,v.同意，一致认为
fighting,8,69.81
welcome,8,69.83,adj.受欢迎的
rises,8,69.84
modi,8,69.86
macri,8,69.87
offers,8,69.89
languages,8,69.9
true,8,69.92,adj.真实的，真正的
impeachment,8,69.93
newspaper,8,69.95,n.报纸，新闻纸
surprise,8,69.96,v.使惊诧
asean,8,69.98,n.(缩)东盟
grow,8,69.99,v.增长，成长，种植
