not,21215,30.37,adv.不 
began,1091,61.93,没有该单词的解释 
points,1091,61.95,没有该单词的解释 
effect,1088,61.97,n.后果，效力 v.导致 
dr,1087,61.99,没有该单词的解释 
together,1085,62.01,adv.共同，一起，同时 
popular,1085,62.03,adj.受欢迎的 
food,1083,62.05,n.食物，食粮 
obama,1083,62.07,没有该单词的解释 
hope,1082,62.10,v.,n.希望，愿望 
news,1082,62.12,n.新闻，消息 
know,1082,62.14,n.知道，认识，懂 
referendum,1079,62.16,没有该单词的解释 
won,1075,62.18,没有该单词的解释 
possible,1074,62.20,adj.可能的 
late,1073,62.22,adj.迟到的，晚的 
especially,1068,62.24,adv.特别地，专门地 
largest,1066,62.26,没有该单词的解释 
parliament,1064,62.28,n.议会，国会 
fall,1059,62.30,v.落下，跌倒 n.瀑布 
always,1057,62.33,adv.总是，始终 
official,1056,62.35,n.官员 adj.官方的 
fund,1049,62.37,n.基金，资金，蕴藏 
went,1048,62.39,没有该单词的解释 
japan,1046,62.41,n.日本 
development,1043,62.43,n.进展，发展 
needed,1041,62.45,没有该单词的解释 
line,1041,62.47,n.行，线条，界线 
car,1039,62.49,n.小汽车 
businesses,1037,62.51,没有该单词的解释 
science,1036,62.53,n.科学，学科 
process,1032,62.55,n.程序，过程 v.处理 
refugees,1032,62.57,没有该单词的解释 
paid,1031,62.59,没有该单词的解释 
turkey,1029,62.61,n.火鸡adj.,n.土耳其 
apr,1029,62.63,没有该单词的解释 
became,1028,62.65,没有该单词的解释 
question,1024,62.67,n.问题，疑问 v.询问 
hold,1023,62.69,v.握住，容纳 n.控制 
sales,1021,62.71,n.销售 adj.出售的 
win,1021,62.73,v.赢得，成功 
congress,1020,62.75,n.(代表)大会，国会 
study,1019,62.77,v.,n.学习，研究 
mar,1018,62.79,没有该单词的解释 
rule,1018,62.81,n.法规，常规，统治 
thought,1016,62.83,n.想法，思想，关怀 
worth,1014,62.85,n.价值 adj.值...的 
doing,1014,62.87,没有该单词的解释 
common,1013,62.89,adj.共同的，普通的 
information,1013,62.91,n.通知，情报，资料 
suggests,1013,62.93,没有该单词的解释 
places,1012,62.95,没有该单词的解释 
rd,1012,62.97,没有该单词的解释 
immigration,1008,62.99,n.移居入境 
army,1008,63.01,n.军队，陆军 
defence,1007,63.03,n.保卫，防御 
june,1003,63.04,n.六月 
himself,1002,63.06,pron.他自己 
african,1002,63.08,adj.非洲的 n.非洲人 
democracy,1002,63.10,n.民主，民主政体 
death,1001,63.12,n.死，死亡 
stop,1000,63.14,v.停止，终止 n.停止 
along,997,63.16,prep.沿着 adv.一起 
live,996,63.18,v.居住,生存 adj.活的 
systems,995,63.20,没有该单词的解释 
dont,994,63.22,没有该单词的解释 
form,990,63.24,n.形状，类型，表格 
students,988,63.26,没有该单词的解释 
build,987,63.28,v.建造，建设 
helped,987,63.30,没有该单词的解释 
indeed,986,63.32,adv.的确，实际上 
april,981,63.34,n.四月 
areas,976,63.35,没有该单词的解释 
comes,975,63.37,没有该单词的解释 
customers,975,63.39,没有该单词的解释 
cars,972,63.41,没有该单词的解释 
february,972,63.43,n.二月 
remains,971,63.45,n.剩余，遗迹，遗体 
side,967,63.47,n.边，面，侧面，一方 
mostly,963,63.49,adv.主要地，大多 
funds,961,63.51,没有该单词的解释 
earlier,957,63.52,没有该单词的解释 
corporate,956,63.54,n.有限公司 
sea,956,63.56,n.海，海洋 
published,956,63.58,没有该单词的解释 
compared,956,63.60,没有该单词的解释 
class,954,63.62,n.阶级，种类，班级 
started,951,63.64,没有该单词的解释 
laws,947,63.65,没有该单词的解释 
region,946,63.67,n.地区，地域，地带 
parts,937,63.69,没有该单词的解释 
quarter,936,63.71,n.四分之一，一刻钟 
increase,936,63.73,v.,n.增加，增长 
december,934,63.75,n.十二月 
strong,933,63.76,adj.强壮的，强烈的 
lead,932,63.78,v.引导，领先，率领 
near,932,63.80,adv.近 adj.近的 
inflation,930,63.82,n.充气，通货膨胀 
built,929,63.84,没有该单词的解释 
hand,925,63.85,n.手，人手，指针 
per,922,63.87,prep.每，由，按照 
access,922,63.89,n.接近，入口 
latest,919,63.91,没有该单词的解释 
policies,919,63.93,没有该单词的解释 
role,918,63.94,n.角色，作用 
evidence,918,63.96,n.证据，迹象 
xi,918,63.98,没有该单词的解释 
bill,917,64.00,n.帐单，议案，钞票 
nothing,915,64.02,n.没有东西 adv.毫不 
justice,914,64.03,n.公正，正直 
lot,913,64.05,n.许多，地 adv.相当 
success,912,64.07,n.成功 
liberal,911,64.09,adj.思想开放的 
thus,908,64.10,adv.如此，这样，因而 
harder,908,64.12,没有该单词的解释 
hong,905,64.14,没有该单词的解释 
turned,903,64.16,没有该单词的解释 
profits,903,64.18,没有该单词的解释 
peace,903,64.19,n.和平，平静，和约 
sort,903,64.21,n.种类 v.分类，拣 
civil,903,64.23,adj.民用的，民事的 
korea,902,64.25,没有该单词的解释 
benefits,901,64.26,没有该单词的解释 
euro,899,64.28,没有该单词的解释 
sense,899,64.30,n.感官，感觉，见识 
failed,898,64.32,没有该单词的解释 
bring,897,64.33,v.拿来，带来 
results,896,64.35,没有该单词的解释 
approach,896,64.37,v.接近 n.途径 
products,895,64.39,没有该单词的解释 
credit,895,64.40,n.信誉，信用 v.相信 
level,894,64.42,n.水平，级 v.弄平 
migrants,894,64.44,没有该单词的解释 
pressure,893,64.46,n.压力，繁忙，紧迫 
jan,892,64.47,没有该单词的解释 
conservative,889,64.49,adj.保守的，稳健的 
syria,889,64.51,没有该单词的解释 
rising,888,64.52,没有该单词的解释 
property,888,64.54,n.财产，地产，特性 
particularly,886,64.56,adv.特别地 
november,886,64.58,n.十一月 
agreement,886,64.59,n.一致，协议 
either,884,64.61,adj.二者之一 adv.也 
model,882,64.63,n.模范，模型，模特儿 
bigger,877,64.65,没有该单词的解释 
assets,877,64.66,没有该单词的解释 
fear,877,64.68,n.,v.害怕，担忧 
provide,875,64.70,v.供给，提供，准备 
currency,875,64.71,n.通货，货币 
call,875,64.73,v.叫，称为，打电话 
claims,872,64.75,没有该单词的解释 
movement,872,64.76,n.活动，运动，动作 
easy,871,64.78,adj.容易的，轻松的 
mean,870,64.80,v.打算，意指 
drug,869,64.82,n.药物，麻醉剂 
shows,868,64.83,没有该单词的解释 
allow,868,64.85,v.允许，许可 
team,863,64.87,n.小队 v.协同工作 
majority,862,64.88,n.多数，过半数 
let,860,64.90,v.让，使 
running,860,64.92,adj.连续的 n.经营 
special,859,64.93,adj.特别的，专门的 
huge,858,64.95,adj.庞大的，巨大的 
act,858,64.97,n.行为，法令 v.表演 
looks,856,64.98,没有该单词的解释 
goods,856,65.00,n.货物，商品 
thousands,855,65.02,没有该单词的解释 
beyond,852,65.03,prep.在...那边，超出 
english,850,65.05,n.,adj.英国的，英语 
told,849,65.07,没有该单词的解释 
efforts,849,65.08,没有该单词的解释 
sell,848,65.10,v.卖，出售 
supply,846,65.12,v.供应，供给 
indicators,846,65.13,没有该单词的解释 
numbers,846,65.15,没有该单词的解释 
above,843,65.17,prep.在...之上，高于 
terms,843,65.18,没有该单词的解释 
programme,841,65.20,没有该单词的解释 
taxes,839,65.22,没有该单词的解释 
intelligence,839,65.23,n.智慧，情报 
looking,839,65.25,没有该单词的解释 
changes,838,65.26,没有该单词的解释 
account,837,65.28,n.账目 v.说明 
candidate,836,65.30,n.候选人 
killed,835,65.31,没有该单词的解释 
calls,832,65.33,没有该单词的解释 
increasingly,826,65.35,adv.日益，越来越 
infrastructure,825,65.36,没有该单词的解释 
secretary,824,65.38,n.秘书，部长，书记 
us,823,65.39,pron.我们(宾格) 
indian,822,65.41,adj.,n.印度人(的) 
here,819,65.43,adv.这里，在这里 
fell,819,65.44,v.砍到 
letters,815,65.46,没有该单词的解释 
talk,815,65.47,v.谈话 n.讲话，会谈 
area,815,65.49,n.地区，面积，领域 
worse,815,65.51,adj.更坏的，更差的 
sometimes,814,65.52,adv.有时，不时 
total,812,65.54,adj.总 n.总和，合计 
create,811,65.55,v.创造，创作，造成 
got,811,65.57,没有该单词的解释 
potential,811,65.58,adj.潜在的 n.潜力 
nor,809,65.60,conj.也不，也没 
books,808,65.62,没有该单词的解释 
matter,808,65.63,n.事情，物资，毛病 
cause,806,65.65,n.原因，理由，事业 
announced,804,65.66,没有该单词的解释 
paper,802,65.68,n.纸，报纸，文件 
saudi,801,65.69,没有该单词的解释 
decision,799,65.71,n.决定，决议 
spent,798,65.73,没有该单词的解释 
speech,795,65.74,n.演说，语言能力 
e,795,65.76,没有该单词的解释 
production,794,65.77,n.生产，制造 
partys,794,65.79,没有该单词的解释 
smaller,794,65.80,没有该单词的解释 
un,794,65.82,没有该单词的解释 
republicans,794,65.83,没有该单词的解释 
true,793,65.85,adj.真实的，真正的 
view,791,65.86,n.视域，景色，见解 
light,790,65.88,n.光，灯 adj.明亮的 
al,789,65.90,没有该单词的解释 
citizens,789,65.91,没有该单词的解释 
name,788,65.93,n.姓名，名称 v.命名 
september,786,65.94,n.九月 
attack,782,65.96,v.,n.进攻，侵袭 
tech,781,65.97,没有该单词的解释 
competition,780,65.99,n.竞争，比赛 
loans,777,66.00,没有该单词的解释 
fri,775,66.02,没有该单词的解释 
executive,775,66.03,adj.执行的 n.执行者 
partly,774,66.05,adv.部分地 
deals,774,66.06,没有该单词的解释 
try,773,66.08,v.尝试，审讯 n.尝试 
alone,772,66.09,adj.单独的，仅仅 
reforms,772,66.11,没有该单词的解释 
consumers,771,66.12,没有该单词的解释 
modern,771,66.14,adj.现代的，时髦的 
weeks,770,66.15,没有该单词的解释 
washington,770,66.17,没有该单词的解释 
boss,768,66.18,n.上司，老板 
quickly,768,66.20,adv.快，迅速地 
test,767,66.21,v.,n.测验，试验 
space,765,66.23,n.空间，太空，空地 
greater,765,66.24,没有该单词的解释 
abroad,764,66.26,adv.国外，海外 
promised,764,66.27,没有该单词的解释 
road,763,66.29,n.道路，路 
arts,762,66.30,没有该单词的解释 
feb,762,66.32,没有该单词的解释 
my,761,66.33,pron.我的 
owned,760,66.35,没有该单词的解释 
july,759,66.36,n.七月 
simply,758,66.38,adv.简单地，仅 
parents,757,66.39,没有该单词的解释 
elsewhere,757,66.41,adv.在别处 
islamic,757,66.42,没有该单词的解释 
language,753,66.44,n.语言 
record,752,66.45,v.记录，录音 n.记录 
living,752,66.46,adj.活着的 n.生计 
suggest,751,66.48,v.建议，暗示 
sector,751,66.49,n.部分，部门 
whom,750,66.51,pron.谁(宾格) 
words,750,66.52,没有该单词的解释 
believe,749,66.54,v.相信，认为 
threat,748,66.55,n.恐吓，威胁 
institute,747,66.57,n.(专科)学院 v.建立 
rest,747,66.58,v.休息 n.休息，休止 
thing,746,66.60,n.东西，事情 
unlikely,745,66.61,adj.未必的，不象的 
tank,744,66.62,n.油箱，水箱，坦克 
chance,744,66.64,n.机会，可能性 
bonds,743,66.65,没有该单词的解释 
works,743,66.67,n.工厂 
brought,743,66.68,没有该单词的解释 
aid,743,66.70,n.,v.援助，救护 
dollar,742,66.71,n.元，美元 
stay,741,66.73,v.停留，暂住，保持 
de,741,66.74,没有该单词的解释 
asked,740,66.76,没有该单词的解释 
takes,740,66.77,没有该单词的解释 
management,739,66.78,n.管理(人员)，经营 
researchers,739,66.80,没有该单词的解释 
particular,739,66.81,adj.特殊的 n.项目 
town,737,66.83,n.市镇，城市，闹市 
independence,736,66.84,n.独立，自主 
crime,736,66.86,n.罪，罪行 
project,736,66.87,n.计划 v.设计，射出 
commission,736,66.88,n.,v.委托，委任 
digital,736,66.90,adj.数字的 
hit,735,66.91,v.打，碰，打击 
fight,735,66.93,v.打仗，战斗，作斗争 
annual,735,66.94,adj.每年的，年度的 
cases,733,66.96,没有该单词的解释 
indias,731,66.97,没有该单词的解释 
violence,731,66.98,n.猛烈，暴力，暴行 
fallen,731,67.00,没有该单词的解释 
difficult,730,67.01,adj.困难的 
gas,729,67.03,n.气体，煤气，汽油 
feel,728,67.04,v.感到，摸，意识到 
putin,728,67.06,没有该单词的解释 
drugs,728,67.07,没有该单词的解释 
mexico,727,67.08,n.墨西哥 
press,727,67.10,v.压，榨，按 n.印刷 
kind,726,67.11,n.种类 adj.仁慈的 
allowed,726,67.13,没有该单词的解释 
authorities,725,67.14,没有该单词的解释 
ahead,724,67.15,adv.在...前 
boost,724,67.17,v.抬高，促进 
john,722,67.18,没有该单词的解释 
red,721,67.20,adj.红的 n.红色 
users,721,67.21,没有该单词的解释 
australia,720,67.23,n.澳大利亚 
david,719,67.24,没有该单词的解释 
meanwhile,719,67.25,adv.,n.在这期间 
october,719,67.27,n.十月 
fewer,718,67.28,没有该单词的解释 
response,715,67.30,v.答复，反应，响应 
lives,715,67.31,没有该单词的解释 
society,714,67.32,n.社会，协会，社交界 
supporters,713,67.34,没有该单词的解释 
claim,713,67.35,v.要求，索赔，声称 
industrial,712,67.36,adj.工业的 
talks,710,67.38,没有该单词的解释 
england,710,67.39,n.英格兰，英国 
computer,709,67.41,n.计算机 
revolution,707,67.42,n.革命，变革 
regime,706,67.43,n.政体，制度 
street,706,67.45,n.大街 
really,703,67.46,adv.真正地，果然 
hopes,703,67.48,没有该单词的解释 
agency,702,67.49,n.代理，代理处 
worry,701,67.50,v.,v.烦恼，担心 
economists,700,67.52,没有该单词的解释 
northern,700,67.53,adj.北方的，北部的 
powerful,698,67.54,adj.有力的，强的 
polls,697,67.56,没有该单词的解释 
nd,697,67.57,没有该单词的解释 
victory,695,67.58,n.胜利 
coming,694,67.60,没有该单词的解释 
include,693,67.61,v.包括 
died,693,67.62,没有该单词的解释 
fast,693,67.64,adj.快的 adv.快 
iran,693,67.65,没有该单词的解释 
becoming,691,67.67,没有该单词的解释 
front,691,67.68,n.正面，前线 v.面对 
output,689,67.69,n.出产，产量 
seven,689,67.71,num.七 
fighting,689,67.72,没有该单词的解释 
network,688,67.73,n.网络，网状组织 
leaving,686,67.75,没有该单词的解释 
raise,686,67.76,v.举起，提高，唤起 
software,685,67.77,n.软件 
domestic,685,67.79,adj.家里的，国内的 
art,685,67.80,n.艺术，技艺 
shares,684,67.81,没有该单词的解释 
reduce,684,67.83,v.减少，贬为 
deep,684,67.84,adj.深的，深远的 
google,684,67.85,没有该单词的解释 
story,683,67.87,n.故事，小说，经历 
notes,683,67.88,没有该单词的解释 
attacks,682,67.89,没有该单词的解释 
index,682,67.91,n.索引，标志，指数 
lack,681,67.92,v.,n.缺少 
ground,680,67.93,n.地面，场，根据 
wrong,680,67.95,adj.错误的，有毛病的 
muslim,679,67.96,没有该单词的解释 
scale,679,67.97,n.刻度，等级，秤 
bit,679,67.99,n.小片，一点 
debate,678,68.00,v.,n.辩论，讨论 
staff,678,68.01,n.工作人员，棒子 
exports,677,68.02,没有该单词的解释 
thanks,676,68.04,n.感谢 int.谢谢 
whole,676,68.05,adj.全部的 n.全部 
play,674,68.06,v.玩，扮演，演奏 
largely,674,68.08,adv.大部分，基本上 
trading,673,68.09,没有该单词的解释 
tried,672,68.10,没有该单词的解释 
kong,671,68.12,没有该单词的解释 
backed,670,68.13,没有该单词的解释 
pro,670,68.14,没有该单词的解释 
race,668,68.16,n.种族，竞赛 v.赛跑 
argues,667,68.17,没有该单词的解释 
gone,665,68.18,没有该单词的解释 
created,665,68.19,没有该单词的解释 
democrats,663,68.21,没有该单词的解释 
gave,660,68.22,没有该单词的解释 
arab,660,68.23,n.阿拉伯 
insurance,660,68.25,n.保险(业)，保障 
easier,660,68.26,没有该单词的解释 
ruling,660,68.27,adj.统治的 
administration,660,68.29,n.行政管理，管理机关 
electricity,658,68.30,n.电 
sold,658,68.31,没有该单词的解释 
eight,657,68.32,num.八 
ideas,657,68.34,没有该单词的解释 
below,657,68.35,adj.,prep.在...下面 
projects,655,68.36,没有该单词的解释 
course,655,68.37,n.过程，路线，课程 
council,654,68.39,n.理事会，委员会 
japanese,654,68.40,n.,adj.日本人(的) 
charge,653,68.41,v.收费，冲向，控告 
member,652,68.43,n.成员，会员 
cheap,651,68.44,adj.便宜的，可鄙的 
influence,651,68.45,n.影响，势力(范围) 
manufacturing,651,68.46,没有该单词的解释 
emerging,650,68.48,没有该单词的解释 
instance,649,68.49,n.例子 
economies,649,68.50,没有该单词的解释 
impact,648,68.51,n.冲击，影响 
candidates,648,68.53,没有该单词的解释 
climate,647,68.54,n.气候 
grow,647,68.55,v.增长，成长，种植 
issue,646,68.56,v.发行,发布 n.发行物 
born,646,68.58,adj.出生的，天生的 
eventually,646,68.59,adv.最终，终于 
target,644,68.60,n.目标，对象，靶 
millions,643,68.62,没有该单词的解释 
wages,643,68.63,没有该单词的解释 
green,641,68.64,adj.绿的，没有经验的 
goes,640,68.65,没有该单词的解释 
mobile,639,68.66,adj.机动的，流动的 
standards,636,68.68,没有该单词的解释 
institutions,636,68.69,没有该单词的解释 
continue,635,68.70,v.继续，连续，依旧 
increased,633,68.71,没有该单词的解释 
body,633,68.73,n.身体，尸体，团体 
step,632,68.74,n.脚步，台阶，步骤 
television,630,68.75,n.电视，电视机 
selling,630,68.76,没有该单词的解释 
rival,628,68.78,n.对手 adj.竞争的 
natural,628,68.79,adj.自然的，通常的 
following,627,68.80,adj.下列的，其次的 
culture,627,68.81,n.文化，养殖 
thinks,627,68.82,没有该单词的解释 
supreme,626,68.84,adj.最高的 
facebook,626,68.85,没有该单词的解释 
department,625,68.86,n.部，部门，系 
southern,625,68.87,adj.南的，南方的 
experience,625,68.89,n.,v.经历，经验 
choice,624,68.90,n.选择，选中的人或物 
seemed,623,68.91,没有该单词的解释 
fiscal,623,68.92,没有该单词的解释 
everything,623,68.93,pron.事事，一切 
progress,622,68.95,n.,v.进步，进展 
person,622,68.96,n.人，人称，身体 
giant,622,68.97,n.巨人 adj.巨大的 
spend,621,68.98,v.花费，消耗 
europes,618,69.00,没有该单词的解释 
measures,617,69.01,没有该单词的解释 
size,616,69.02,n.大小，规模，尺寸 
risks,616,69.03,没有该单词的解释 
communist,616,69.04,n.共产主义者 
funding,615,69.06,没有该单词的解释 
vast,615,69.07,adj.巨大的，宏大的 
action,613,69.08,n.行为，行动 
due,613,69.09,adj.到期的，预定的 
child,612,69.10,n.孩子，儿童 
music,612,69.11,n.音乐，乐曲 
attention,612,69.13,n.注意，关心 
industries,611,69.14,没有该单词的解释 
tend,610,69.15,v.趋向，照料，投标 
agreed,610,69.16,adj.商定的 
everyone,610,69.17,pron.人人，每人 
forced,608,69.19,没有该单词的解释 
leading,606,69.20,adj.领先的，一流的 
regional,606,69.21,adj.地区的，区域的 
russias,605,69.22,没有该单词的解释 
benefit,605,69.23,n.益处，利益 
reasons,605,69.25,没有该单词的解释 
critics,604,69.26,没有该单词的解释 
meeting,604,69.27,n.会议，集会 
declared,603,69.28,没有该单词的解释 
courts,603,69.29,没有该单词的解释 
housing,602,69.30,没有该单词的解释 
employees,602,69.32,没有该单词的解释 
caused,600,69.33,没有该单词的解释 
religious,599,69.34,adj.宗教的，信教的 
relations,599,69.35,没有该单词的解释 
launched,598,69.36,没有该单词的解释 
expensive,595,69.37,adj.昂贵的，高价的 
hundreds,594,69.39,没有该单词的解释 
avoid,594,69.40,v.避免，逃避 
anything,593,69.41,pron.无论什么 
changed,593,69.42,没有该单词的解释 
lose,591,69.43,v.失去，丢失，输 
farmers,590,69.44,没有该单词的解释 
sign,590,69.45,n.告示，迹象，符号 
protests,590,69.47,没有该单词的解释 
period,587,69.48,n.时期，句号 
questions,587,69.49,没有该单词的解释 
stand,586,69.50,v.站立，坐落，忍受 
computers,586,69.51,没有该单词的解释 
spread,585,69.52,v.伸开，散布，传播 
round,585,69.53,adj.圆形的adv.在周围 
usually,585,69.55,adv.通常，平常 
hands,585,69.56,没有该单词的解释 
cuts,584,69.57,没有该单词的解释 
wanted,584,69.58,没有该单词的解释 
available,584,69.59,adj.可得到的 
offers,582,69.60,没有该单词的解释 
worked,582,69.61,没有该单词的解释 
reach,580,69.63,v.到达，伸手，够到 
revenues,580,69.64,没有该单词的解释 
giving,580,69.65,没有该单词的解释 
involved,580,69.66,adj.涉及的，复杂的 
sent,579,69.67,没有该单词的解释 
presidents,579,69.68,没有该单词的解释 
paris,579,69.69,n.巴黎 
beijing,578,69.70,没有该单词的解释 
barack,577,69.72,没有该单词的解释 
game,577,69.73,n.游戏，比赛，猎物 
eastern,577,69.74,adj.东的，朝东的 
saw,577,69.75,v.,n.锯 
strategy,576,69.76,n.战略，策略，计谋 
peoples,576,69.77,没有该单词的解释 
august,575,69.78,n.八月 
canada,575,69.79,n.加拿大 
improve,574,69.81,v.改善，提高 
require,573,69.82,v.需要，请求 
ministers,572,69.83,没有该单词的解释 
raised,572,69.84,没有该单词的解释 
italy,572,69.85,n.意大利 
trouble,571,69.86,n.,v.麻烦 
promises,571,69.87,没有该单词的解释 
israel,569,69.88,没有该单词的解释 
independent,569,69.90,adj.独立的 
performance,569,69.91,n.执行，演出 
deficit,569,69.92,n.赤字 
explains,569,69.93,没有该单词的解释 
freedom,569,69.94,n.自由，免除 
reckons,568,69.95,没有该单词的解释 
mass,568,69.96,media   n.传媒工具，新闻界 
board,568,69.97,n.木板，伙食，董事会 
traditional,568,69.98,adj.传统的 
brazil,566,69.99,n.巴西 
